ItemID,ItemName,CurrentValue,LowValue,LowSeenDate,HighValue,HighSeenDate,Override,Taxed,Bottleneck,Mat1Qty,Mat1,Mat2Qty,Mat2,Mat3Qty,Mat3,Mat4Qty,Mat4,Mat5Qty,Mat5,Mat6Qty,Mat6,ProductionMultiplier,CritChance,CritProduct,Source,Tag,Tag2,Description
10821,Talis Helmet,87266,87266,,87266,,,Yes,No,3,Iron Ingot,1,Fine Soft Hide,10,Black Stone Powder,3,Red Crystal,,,,,1.0,,,Workshop,,,
10822,Talis Armor,114096,114096,,114096,,,Yes,No,7,Iron Ingot,3,Fine Soft Hide,10,Black Stone Powder,3,Red Crystal,,,,,1.0,,,Workshop,,,
10823,Talis Gloves,80191,80191,,80191,,,Yes,No,2,Iron Ingot,1,Fine Soft Hide,10,Black Stone Powder,3,Red Crystal,,,,,1.0,,,Workshop,,,
10824,Talis Boots,82547,82547,,82547,,,Yes,No,4,Iron Ingot,2,Fine Soft Hide,10,Black Stone Powder,3,Red Crystal,,,,,1.0,,,Workshop,,,
10933,Grunil Helmet,322000,322000,,322000,,,Yes,No,3,Brass Ingot,1,Fine Tough Hide,10,Black Stone Powder,3,Black Crystal,,,,,1.0,,,Workshop,,,
10934,Grunil Armor,364000,364000,,364000,,,Yes,No,7,Brass Ingot,3,Fine Tough Hide,10,Black Stone Powder,3,Black Crystal,,,,,1.0,,,Workshop,,,
10935,Grunil Gloves,280000,280000,,280000,,,Yes,No,2,Brass Ingot,1,Fine Tough Hide,10,Black Stone Powder,3,Black Crystal,,,,,1.0,,,Workshop,,,
10936,Grunil Boots,280000,280000,,280000,,,Yes,No,4,Brass Ingot,2,Fine Tough Hide,10,Black Stone Powder,3,Black Crystal,,,,,1.0,,,Workshop,,,
11205,Azwell Gauntlet,30011,30011,,30011,,,Yes,No,5,Steel,1,Pure Copper Crystal,2,Fine Fancy Reptile Skin,3,Black Stone Powder,,,,,1.0,,,Workshop,,,
11206,Ain Gauntlet,55280,55280,,55280,,,Yes,No,5,Steel,1,Pure Tin Crystal,2,Fine Fancy Reptile Skin,5,Trace of Savagery,8,Black Stone Powder,,,1.0,,,Workshop,,,
11207,Seleth Gauntlet,40881,40881,,40881,,,Yes,No,5,Steel,1,Pure Lead Crystal,2,Fine Tough Hide,5,Trace of Death,8,Black Stone Powder,,,1.0,,,Workshop,,,
11212,Kalis Gauntlet,44260,44260,,44260,,,Yes,No,5,Steel,1,Pure Iron Crystal,2,Fine Fancy Reptile Skin,5,Trace of Violence,8,Black Stone Powder,,,1.0,,,Workshop,,,
11213,Bares Gauntlet,51812,51812,,51812,,,Yes,No,5,Steel,1,Pure Platinum Crystal,2,Fine Fancy Reptile Skin,5,Trace of Battle,8,Black Stone Powder,,,1.0,,,Workshop,,,
11214,Yuria Gauntlet,61092,61092,,61092,,,Yes,No,5,Steel,1,Pure Zinc Crystal,2,Fine Fancy Reptile Skin,5,Trace of Ascension,8,Black Stone Powder,,,1.0,,,Workshop,,,
11220,Krea Gauntlet,63536,63536,,63536,,,Yes,No,5,Steel,1,Pure Silver Crystal,2,Fine Tough Hide,5,Trace of Despair,8,Black Stone Powder,,,1.0,,,Workshop,,,
11303,Leather Vambrace,168000,168000,,168000,,,Yes,No,3,Steel,1,Pure Iron Crystal,1,Fine Hard Hide,10,Powder of Darkness,8,Black Stone Powder,,,1.0,,,Workshop,,,
11304,Scale Vambrace,33060,33060,,33060,,,Yes,No,3,Steel,1,Pure Iron Crystal,1,Fine Hard Hide,10,Powder of Flame,8,Black Stone Powder,,,1.0,,,Workshop,,,
11305,Iron Vambrace,38501,38501,,38501,,,Yes,No,3,Steel,1,Pure Iron Crystal,1,Fine Hard Hide,10,Powder of Earth,8,Black Stone Powder,,,1.0,,,Workshop,,,
11324,Krea Vambrace,43061,43061,,43061,,,Yes,No,3,Steel,1,Pure Silver Crystal,1,Fine Hard Hide,10,Powder of Crevice,8,Black Stone Powder,,,1.0,,,Workshop,,,
11355,Azwell Kriegsmesser,29253,29253,,29253,,,Yes,No,6,Steel,1,Pure Copper Crystal,1,Fine Tough Hide,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
11356,Ain Kriegsmesser,63000,63000,,63000,,,Yes,No,6,Steel,1,Pure Tin Crystal,1,Fine Tough Hide,4,Trace of Savagery,12,Black Stone Powder,,,1.0,,,Workshop,,,
11357,Seleth Kriegsmesser,31977,31977,,31977,,,Yes,No,6,Steel,1,Pure Lead Crystal,1,Fine Tough Hide,4,Trace of Death,12,Black Stone Powder,,,1.0,,,Workshop,,,
11362,Kalis Kriegsmesser,45562,45562,,45562,,,Yes,No,6,Steel,1,Pure Iron Crystal,1,Fine Tough Hide,4,Trace of Violence,12,Black Stone Powder,,,1.0,,,Workshop,,,
11363,Bares Kriegsmesser,53020,53020,,53020,,,Yes,No,6,Steel,1,Pure Platinum Crystal,1,Fine Tough Hide,4,Trace of Battle,12,Black Stone Powder,,,1.0,,,Workshop,,,
11364,Yuria Kriegsmesser,59846,59846,,59846,,,Yes,No,6,Steel,1,Pure Zinc Crystal,1,Fine Tough Hide,4,Trace of Ascension,12,Black Stone Powder,,,1.0,,,Workshop,,,
11370,Krea Kriegsmesser,63561,63561,,63561,,,Yes,No,6,Steel,1,Pure Silver Crystal,1,Fine Tough Hide,4,Trace of Despair,12,Black Stone Powder,,,1.0,,,Workshop,,,
11625,Sicil's Necklace,23853660,23853660,,23853660,,,Yes,No,17,Yona's Fragment,10,Melted Platinum Shard,10,Trace of Savagery,20,Black Stone Powder,,,,,1.0,,,Workshop,,,
11628,Serap's Necklace,14800000,14800000,,14800000,,,Yes,No,15,Yona's Fragment,10,Melted Platinum Shard,10,Trace of Ascension,20,Black Stone Powder,,,,,1.0,,,Workshop,,,
11701,Ruby Necklace,38493,38493,,38493,,,Yes,No,5,Rough Ruby,5,Silver Ore,,,,,,,,,1.0,,,Workshop,,,
11702,Resplendent Ruby Necklace,65367,65367,,65367,,,Yes,No,1,Ruby Necklace,2,Melted Silver Shard,1,Ruby,,,,,,,1.0,,,Workshop,,,
11703,Blood Ruby Necklace,201600,201600,,201600,,,Yes,No,1,Resplendent Ruby Necklace,1,Silver Ingot,2,Ruby,,,,,,,1.0,,,Workshop,,,
11704,Dark Blood Ruby Necklace,874065,874065,,874065,,,Yes,No,1,Blood Ruby Necklace,1,Silver Ingot,1,Resplendent Ruby,,,,,,,1.0,,,Workshop,,,
11705,Corrupt Ruby Necklace,1335781,1335781,,1335781,,,Yes,No,1,Dark Blood Ruby Necklace,2,Pure Silver Crystal,1,Blood Ruby,,,,,,,1.0,,,Workshop,,,
11706,Sapphire Necklace,43200,43200,,43200,,,Yes,No,5,Rough Sapphire,5,Gold Ore,,,,,,,,,1.0,,,Workshop,,,
11707,Resplendent Sapphire Necklace,93600,93600,,93600,,,Yes,No,1,Sapphire Necklace,2,Melted Gold Shard,1,Sapphire,,,,,,,1.0,,,Workshop,,,
11708,Ocean Sapphire Necklace,190509,190509,,190509,,,Yes,No,1,Resplendent Sapphire Necklace,1,Gold Ingot,2,Sapphire,,,,,,,1.0,,,Workshop,,,
11709,Translucent Ocean Sapphire Necklace,1141659,1141659,,1141659,,,Yes,No,1,Ocean Sapphire Necklace,1,Gold Ingot,1,Resplendent Sapphire,,,,,,,1.0,,,Workshop,,,
11710,Sapphire Necklace of Storms,2046567,2046567,,2046567,,,Yes,No,1,Translucent Ocean Sapphire Necklace,2,Pure Gold Crystal,1,Ocean Sapphire,,,,,,,1.0,,,Workshop,,,
11711,Topaz Necklace,43200,43200,,43200,,,Yes,No,5,Rough Topaz,5,Platinum Ore,,,,,,,,,1.0,,,Workshop,,,
11712,Resplendent Topaz Necklace,64717,64717,,64717,,,Yes,No,1,Topaz Necklace,2,Melted Platinum Shard,1,Topaz,,,,,,,1.0,,,Workshop,,,
11713,Gold Topaz Necklace,201600,201600,,201600,,,Yes,No,1,Resplendent Topaz Necklace,1,Platinum Ingot,2,Topaz,,,,,,,1.0,,,Workshop,,,
11714,Shining Gold Topaz Necklace,1133382,1133382,,1133382,,,Yes,No,1,Gold Topaz Necklace,1,Platinum Ingot,1,Resplendent Topaz,,,,,,,1.0,,,Workshop,,,
11715,Topaz Necklace of Regeneration,4000000,4000000,,4000000,,,Yes,No,1,Shining Gold Topaz Necklace,2,Pure Platinum Crystal,1,Gold Topaz,,,,,,,1.0,,,Workshop,,,
11716,Emerald Necklace,43200,43200,,43200,,,Yes,No,5,Rough Emerald,5,Silver Ore,,,,,,,,,1.0,,,Workshop,,,
11717,Resplendent Emerald Necklace,58260,58260,,58260,,,Yes,No,1,Emerald Necklace,2,Melted Silver Shard,1,Emerald,,,,,,,1.0,,,Workshop,,,
11718,Forest Emerald Necklace,201600,201600,,201600,,,Yes,No,1,Resplendent Emerald Necklace,1,Silver Ingot,2,Emerald,,,,,,,1.0,,,Workshop,,,
11719,Placid Forest Emerald Necklace,1395395,1395395,,1395395,,,Yes,No,1,Forest Emerald Necklace,1,Silver Ingot,1,Resplendent Emerald,,,,,,,1.0,,,Workshop,,,
11720,Emerald Necklace of Tranquility,3149521,3149521,,3149521,,,Yes,No,1,Placid Forest Emerald Necklace,2,Pure Silver Crystal,1,Forest Emerald,,,,,,,1.0,,,Workshop,,,
11721,Diamond Necklace,43200,43200,,43200,,,Yes,No,5,Rough Diamond,5,Gold Ore,,,,,,,,,1.0,,,Workshop,,,
11722,Resplendent Diamond Necklace,93600,93600,,93600,,,Yes,No,1,Diamond Necklace,2,Melted Gold Shard,1,Diamond,,,,,,,1.0,,,Workshop,,,
11723,Star Diamond Necklace,201600,201600,,201600,,,Yes,No,1,Resplendent Diamond Necklace,1,Gold Ingot,2,Diamond,,,,,,,1.0,,,Workshop,,,
11724,Starry Night Diamond Necklace,1232870,1232870,,1232870,,,Yes,No,1,Star Diamond Necklace,1,Gold Ingot,1,Resplendent Diamond,,,,,,,1.0,,,Workshop,,,
11725,Diamond Necklace of Fortitude,2845887,2845887,,2845887,,,Yes,No,1,Starry Night Diamond Necklace,2,Pure Gold Crystal,1,Star Diamond,,,,,,,1.0,,,Workshop,,,
11726,Manos Ruby Necklace,20398000,20398000,,20398000,,,Yes,No,1,Corrupt Ruby Necklace,3,Manos,1,Blood Ruby,2,Pure Mythril Crystal,,,,,1.0,,,Workshop,,,
11727,Manos Sapphire Necklace,24955000,24955000,,24955000,,,Yes,No,1,Sapphire Necklace of Storms,3,Manos,1,Ocean Sapphire,2,Pure Mythril Crystal,,,,,1.0,,,Workshop,,,
11728,Manos Topaz Necklace,24955000,24955000,,24955000,,,Yes,No,1,Topaz Necklace of Regeneration,3,Manos,1,Gold Topaz,2,Pure Mythril Crystal,,,,,1.0,,,Workshop,,,
11729,Manos Emerald Necklace,24955000,24955000,,24955000,,,Yes,No,1,Emerald Necklace of Tranquility,3,Manos,1,Forest Emerald,2,Pure Mythril Crystal,,,,,1.0,,,Workshop,,,
11730,Manos Diamond Necklace,24500000,24500000,,24500000,,,Yes,No,1,Diamond Necklace of Fortitude,3,Manos,1,Star Diamond,2,Pure Mythril Crystal,,,,,1.0,,,Workshop,,,
11901,Ruby Earrings,10800,10800,,10800,,,Yes,No,2,Rough Ruby,10,Iron Ore,,,,,,,,,1.0,,,Workshop,,,
11902,Resplendent Ruby Earrings,31671,31671,,31671,,,Yes,No,1,Ruby Earrings,1,Melted Iron Shard,1,Ruby,,,,,,,1.0,,,Workshop,,,
11903,Blood Ruby Earrings,115200,115200,,115200,,,Yes,No,1,Resplendent Ruby Earrings,1,Iron Ingot,2,Ruby,,,,,,,1.0,,,Workshop,,,
11904,Dark Blood Ruby Earrings,374400,374400,,374400,,,Yes,No,1,Blood Ruby Earrings,1,Iron Ingot,1,Resplendent Ruby,,,,,,,1.0,,,Workshop,,,
11905,Corrupt Ruby Earrings,1475015,1475015,,1475015,,,Yes,No,1,Dark Blood Ruby Earrings,2,Pure Silver Crystal,1,Blood Ruby,,,,,,,1.0,,,Workshop,,,
11906,Sapphire Earring,10800,10800,,10800,,,Yes,No,2,Rough Sapphire,5,Gold Ore,,,,,,,,,1.0,,,Workshop,,,
11907,Resplendent Sapphire Earring,54000,54000,,54000,,,Yes,No,1,Sapphire Earring,1,Melted Gold Shard,1,Sapphire,,,,,,,1.0,,,Workshop,,,
11908,Ocean Sapphire Earring,115200,115200,,115200,,,Yes,No,1,Resplendent Sapphire Earring,1,Gold Ingot,2,Sapphire,,,,,,,1.0,,,Workshop,,,
11909,Translucent Ocean Sapphire Earring,374400,374400,,374400,,,Yes,No,1,Ocean Sapphire Earring,1,Gold Ingot,1,Resplendent Sapphire,,,,,,,1.0,,,Workshop,,,
11910,Sapphire Earring of Storms,2822400,2822400,,2822400,,,Yes,No,1,Translucent Ocean Sapphire Earring,2,Pure Gold Crystal,1,Ocean Sapphire,,,,,,,1.0,,,Workshop,,,
11911,Topaz Earrings,10800,10800,,10800,,,Yes,No,1,Rough Topaz,10,Iron Ore,,,,,,,,,1.0,,,Workshop,,,
11912,Resplendent Topaz Earrings,54000,54000,,54000,,,Yes,No,1,Topaz Earrings,1,Melted Platinum Shard,1,Topaz,,,,,,,1.0,,,Workshop,,,
11913,Gold Topaz Earrings,103680,103680,,103680,,,Yes,No,1,Resplendent Topaz Earrings,1,Platinum Ingot,2,Topaz,,,,,,,1.0,,,Workshop,,,
11914,Shining Gold Topaz Earrings,374400,374400,,374400,,,Yes,No,1,Gold Topaz Earrings,1,Platinum Ingot,1,Resplendent Topaz,,,,,,,1.0,,,Workshop,,,
11915,Topaz Earrings of Regeneration,2822400,2822400,,2822400,,,Yes,No,1,Shining Gold Topaz Earrings,2,Pure Platinum Crystal,1,Gold Topaz,,,,,,,1.0,,,Workshop,,,
11926,Manos Ruby Earrings,12220000,12220000,,12220000,,,Yes,No,1,Corrupt Ruby Earrings,1,Manos,1,Blood Ruby,3,Pure Vanadium Crystal,,,,,1.0,,,Workshop,,,
11927,Manos Sapphire Earrings,19550000,19550000,,19550000,,,Yes,No,1,Sapphire Earring of Storms,2,Manos,1,Ocean Sapphire,3,Pure Gold Crystal,,,,,1.0,,,Workshop,,,
11928,Manos Topaz Earrings,14935500,14935500,,14935500,,,Yes,No,1,Topaz Earrings of Regeneration,1,Manos,1,Gold Topaz,3,Pure Vanadium Crystal,,,,,1.0,,,Workshop,,,
12031,Ring of Crescent Guardian,4998998,4998998,,4998998,,,Yes,No,15,Yona's Fragment,10,Melted Platinum Shard,10,Trace of Chaos,20,Black Stone Powder,,,,,1.0,,,Workshop,,,
12032,Ring of Cadry Guardian,5120996,5120996,,5120996,,,Yes,No,15,Yona's Fragment,10,Melted Platinum Shard,10,Trace of Despair,20,Black Stone Powder,,,,,1.0,,,Workshop,,,
12101,Ruby Ring,10800,10800,,10800,,,Yes,No,1,Rough Ruby,10,Iron Ore,,,,,,,,,1.0,,,Workshop,,,
12102,Resplendent Ruby Ring,54000,54000,,54000,,,Yes,No,1,Ruby Ring,1,Melted Platinum Shard,1,Ruby,,,,,,,1.0,,,Workshop,,,
12103,Blood Ruby Ring,115200,115200,,115200,,,Yes,No,1,Resplendent Ruby Ring,1,Platinum Ingot,2,Ruby,,,,,,,1.0,,,Workshop,,,
12104,Dark Blood Ruby Ring,318674,318674,,318674,,,Yes,No,1,Blood Ruby Ring,1,Platinum Ingot,1,Resplendent Ruby,,,,,,,1.0,,,Workshop,,,
12105,Corrupt Ruby Ring,1123293,1123293,,1123293,,,Yes,No,1,Dark Blood Ruby Ring,2,Pure Platinum Crystal,1,Blood Ruby,,,,,,,1.0,,,Workshop,,,
12111,Topaz Ring,10800,10800,,10800,,,Yes,No,2,Rough Topaz,10,Iron Ore,,,,,,,,,1.0,,,Workshop,,,
12112,Resplendent Topaz Ring,54000,54000,,54000,,,Yes,No,1,Topaz Ring,1,Melted Iron Shard,1,Topaz,,,,,,,1.0,,,Workshop,,,
12113,Gold Topaz Ring,115200,115200,,115200,,,Yes,No,1,Resplendent Topaz Ring,1,Iron Ingot,2,Topaz,,,,,,,1.0,,,Workshop,,,
12114,Shining Gold Topaz Ring,374400,374400,,374400,,,Yes,No,1,Gold Topaz Ring,1,Iron Ingot,1,Resplendent Topaz,,,,,,,1.0,,,Workshop,,,
12115,Topaz Ring of Regeneration,2822400,2822400,,2822400,,,Yes,No,1,Shining Gold Topaz Ring,2,Pure Silver Crystal,1,Gold Topaz,,,,,,,1.0,,,Workshop,,,
12126,Manos Ruby Ring,17755554,17755554,,17755554,,,Yes,No,1,Corrupt Ruby Ring,2,Manos,1,Blood Ruby,3,Pure Titanium Crystal,,,,,1.0,,,Workshop,,,
12128,Manos Topaz Ring,19531100,19531100,,19531100,,,Yes,No,1,Topaz Ring of Regeneration,2,Manos,1,Gold Topaz,3,Pure Titanium Crystal,,,,,1.0,,,Workshop,,,
12229,Centaurus Belt,10429808,10429808,,10429808,,,Yes,No,20,Yona's Fragment,5,Fine Thick Fur,10,Trace of Hunting,20,Black Stone Powder,,,,,1.0,,,Workshop,,,
12230,Basilisk's Belt,72999999,72999999,,72999999,,,Yes,No,20,Yona's Fragment,5,Fine Thick Fur,10,Trace of Earth,20,Black Stone Powder,,,,,1.0,,,Workshop,,,
12301,Coral Belt,21599,21599,,21599,,,Yes,No,5,Rough Opal,2,Coral Piece,1,Hard Hide,,,,,,,1.0,,,Workshop,,,
12302,Polished Coral Belt,53999,53999,,53999,,,Yes,No,1,Coral Belt,2,Polished Opal,5,Coral Piece,,,,,,,1.0,,,Workshop,,,
12303,Red Coral Belt,115119,115119,,115119,,,Yes,No,1,Polished Coral Belt,3,Polished Opal,3,Red Coral,,,,,,,1.0,,,Workshop,,,
12304,Brilliant Red Coral Belt,374399,374399,,374399,,,Yes,No,1,Red Coral Belt,2,Brilliant Opal,5,Red Coral,,,,,,,1.0,,,Workshop,,,
12305,Twilight Red Coral Belt,2822399,2822399,,2822399,,,Yes,No,1,Brilliant Red Coral Belt,2,Moonlight Opal,3,Twilight Red Coral,,,,,,,1.0,,,Workshop,,,
12308,Blue Coral Belt,115119,115119,,115119,,,Yes,No,1,Polished Coral Belt,3,Polished Opal,3,Blue Coral,,,,,,,1.0,,,Workshop,,,
12309,Brilliant Blue Coral Belt,374399,374399,,374399,,,Yes,No,1,Blue Coral Belt,2,Brilliant Opal,5,Blue Coral,,,,,,,1.0,,,Workshop,,,
12310,Daybreak Blue Coral Belt,2822399,2822399,,2822399,,,Yes,No,1,Brilliant Blue Coral Belt,2,Moonlight Opal,5,Daybreak Blue Coral,,,,,,,1.0,,,Workshop,,,
12313,Green Coral Belt,115119,115119,,115119,,,Yes,No,1,Polished Coral Belt,3,Polished Opal,3,Green Coral,,,,,,,1.0,,,Workshop,,,
12314,Brilliant Green Coral Belt,374399,374399,,374399,,,Yes,No,1,Green Coral Belt,2,Brilliant Opal,5,Green Coral,,,,,,,1.0,,,Workshop,,,
12315,Prairie Green Coral Belt,2822399,2822399,,2822399,,,Yes,No,1,Brilliant Green Coral Belt,2,Moonlight Opal,3,Prairie Green Coral,,,,,,,1.0,,,Workshop,,,
12318,Golden Coral Belt,115119,115119,,115119,,,Yes,No,1,Polished Coral Belt,3,Polished Opal,3,Golden Coral,,,,,,,1.0,,,Workshop,,,
12319,Brilliant Golden Coral Belt,374399,374399,,374399,,,Yes,No,1,Golden Coral Belt,2,Brilliant Opal,5,Golden Coral,,,,,,,1.0,,,Workshop,,,
12320,Golden Sun Coral Belt,2822399,2822399,,2822399,,,Yes,No,1,Brilliant Golden Coral Belt,2,Moonlight Opal,3,Golden Sun Coral,,,,,,,1.0,,,Workshop,,,
12323,White Coral Belt,115119,115119,,115119,,,Yes,No,1,Polished Coral Belt,3,Polished Opal,3,White Coral,,,,,,,1.0,,,Workshop,,,
12324,Brilliant White Coral Belt,374399,374399,,374399,,,Yes,No,1,White Coral Belt,2,Brilliant Opal,5,White Coral,,,,,,,1.0,,,Workshop,,,
12325,Breezy White Coral Belt,2822399,2822399,,2822399,,,Yes,No,1,Brilliant White Coral Belt,2,Moonlight Opal,3,Breezy White Coral,,,,,,,1.0,,,Workshop,,,
12326,Manos Red Coral Belt,74749999,74749999,,74749999,,,Yes,No,1,Twilight Red Coral Belt,3,Moonlight Opal,4,Twilight Red Coral,10,Manos,,,,,1.0,,,Workshop,,,
12327,Manos Blue Coral Belt,74749999,74749999,,74749999,,,Yes,No,1,Daybreak Blue Coral Belt,3,Moonlight Opal,4,Daybreak Blue Coral,10,Manos,,,,,1.0,,,Workshop,,,
12328,Manos Green Coral Belt,74749999,74749999,,74749999,,,Yes,No,1,Prairie Green Coral Belt,3,Moonlight Opal,4,Prairie Green Coral,10,Manos,,,,,1.0,,,Workshop,,,
12329,Manos Golden Coral Belt,74749999,74749999,,74749999,,,Yes,No,1,Golden Sun Coral Belt,3,Moonlight Opal,4,Golden Sun Coral,10,Manos,,,,,1.0,,,Workshop,,,
12330,Manos White Coral Belt,74749999,74749999,,74749999,,,Yes,No,1,Breezy White Coral Belt,3,Moonlight Opal,4,Breezy White Coral,10,Manos,,,,,1.0,,,Workshop,,,
13003,Incense Trinket,33633,33633,,33633,,,Yes,No,2,Brass Ingot,1,Pure Iron Crystal,3,Flax Thread,10,Powder of Darkness,10,Black Stone Powder,,,1.0,,,Workshop,,,
13004,Needle Trinket,148951,148951,,148951,,,Yes,No,2,Steel,1,Pure Iron Crystal,3,Knitting Yarn,10,Powder of Flame,10,Black Stone Powder,,,1.0,,,Workshop,,,
13005,Blade Trinket,40581,40581,,40581,,,Yes,No,2,Lead Ingot,1,Pure Iron Crystal,3,Cotton Yarn,10,Powder of Earth,10,Black Stone Powder,,,1.0,,,Workshop,,,
13024,Krea Trinket,46062,46062,,46062,,,Yes,No,2,Brass Ingot,1,Pure Silver Crystal,3,Silk Thread,10,Powder of Crevice,10,Black Stone Powder,,,1.0,,,Workshop,,,
13205,Azwell Shortsword,30643,30643,,30643,,,Yes,No,3,Steel,1,Pure Copper Crystal,1,Fine Tough Hide,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
13206,Ain Shortsword,75595,75595,,75595,,,Yes,No,3,Steel,1,Pure Tin Crystal,1,Fine Tough Hide,4,Trace of Savagery,12,Black Stone Powder,,,1.0,,,Workshop,,,
13207,Seleth Shortsword,58536,58536,,58536,,,Yes,No,3,Steel,1,Pure Lead Crystal,1,Fine Tough Hide,4,Trace of Death,12,Black Stone Powder,,,1.0,,,Workshop,,,
13212,Kalis Shortsword,49000,49000,,49000,,,Yes,No,3,Steel,1,Pure Iron Crystal,1,Fine Tough Hide,4,Trace of Violence,12,Black Stone Powder,,,1.0,,,Workshop,,,
13213,Bares Shortsword,64310,64310,,64310,,,Yes,No,3,Steel,1,Pure Platinum Crystal,1,Fine Tough Hide,4,Trace of Battle,12,Black Stone Powder,,,1.0,,,Workshop,,,
13214,Yuria Shortsword,315000,315000,,315000,,,Yes,No,3,Steel,1,Pure Zinc Crystal,1,Fine Tough Hide,4,Trace of Ascension,12,Black Stone Powder,,,1.0,,,Workshop,,,
13256,Krea Shortsword,147379,147379,,147379,,,Yes,No,3,Steel,1,Pure Silver Crystal,1,Fine Tough Hide,4,Trace of Despair,12,Black Stone Powder,,,1.0,,,Workshop,,,
13305,Azwell Blade,27234,27234,,27234,,,Yes,No,4,Steel,1,Pure Copper Crystal,1,Fine Tough Hide,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
13306,Ain Blade,81386,81386,,81386,,,Yes,No,4,Steel,1,Pure Tin Crystal,1,Fine Tough Hide,4,Trace of Savagery,12,Black Stone Powder,,,1.0,,,Workshop,,,
13307,Seleth Blade,38219,38219,,38219,,,Yes,No,4,Steel,1,Pure Lead Crystal,1,Fine Tough Hide,4,Trace of Death,12,Black Stone Powder,,,1.0,,,Workshop,,,
13312,Kalis Blade,45049,45049,,45049,,,Yes,No,4,Steel,1,Pure Iron Crystal,1,Fine Tough Hide,4,Trace of Violence,12,Black Stone Powder,,,1.0,,,Workshop,,,
13313,Bares Blade,54921,54921,,54921,,,Yes,No,4,Steel,1,Pure Platinum Crystal,1,Fine Tough Hide,4,Trace of Battle,12,Black Stone Powder,,,1.0,,,Workshop,,,
13314,Yuria Blade,63760,63760,,63760,,,Yes,No,4,Steel,1,Pure Zinc Crystal,1,Fine Tough Hide,4,Trace of Ascension,12,Black Stone Powder,,,1.0,,,Workshop,,,
13356,Krea Blade,71526,71526,,71526,,,Yes,No,4,Steel,1,Pure Silver Crystal,1,Fine Tough Hide,4,Trace of Despair,12,Black Stone Powder,,,1.0,,,Workshop,,,
14019,Silver Embroidered Cook's Clothes,339999,339999,,339999,,,Yes,No,9,Cotton Fabric,10,Powder of Earth,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
14020,Silver Embroidered Fisher's Clothes,186065,186065,,186065,,,Yes,No,10,Flax Fabric,10,Powder of Time,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
14021,Silver Embroidered Trader's Clothes,273729,273729,,273729,,,Yes,No,10,Cotton Fabric,10,Powder of Crevice,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
14022,Silver Embroidered Gatherer's Clothes,390483,390483,,390483,,,Yes,No,10,Flax Fabric,10,Trace of Forest,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
14023,Silver Embroidered Trainer's Clothes,190000,190000,,190000,,,Yes,No,9,Flax Fabric,10,Trace of Battle,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
14025,Silver Embroidered Alchemist's Clothes,269999,269999,,269999,,,Yes,No,10,Wool,10,Powder of Darkness,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
14026,Silver Embroidered Craftsman's Clothes,244441,244441,,244441,,,Yes,No,10,Wool,10,Powder of Flame,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
14028,Silver Embroidered Farmer's Clothes,620000,620000,,620000,,,Yes,No,12,Cotton Fabric,10,Trace of Forest,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
14029,Silver Embroidered Sailor's Clothes,699995,699995,,699995,,,Yes,No,10,Cotton Fabric,10,Coral Piece,15,Black Stone Powder,,,,,,,1.0,,,Workshop,,,
14101,Steel Taritas Helmet,266000,266000,,266000,,,Yes,No,6,Steel,1,Fine Hard Hide,10,Black Stone Powder,3,Mud Crystal,,,,,1.0,,,Workshop,,,
14102,Steel Taritas Armor,308000,308000,,308000,,,Yes,No,14,Steel,3,Fine Hard Hide,10,Black Stone Powder,3,Mud Crystal,,,,,1.0,,,Workshop,,,
14103,Steel Taritas Gloves,224000,224000,,224000,,,Yes,No,5,Steel,1,Fine Hard Hide,10,Black Stone Powder,3,Mud Crystal,,,,,1.0,,,Workshop,,,
14104,Steel Taritas Shoes,224000,224000,,224000,,,Yes,No,8,Steel,2,Fine Hard Hide,10,Black Stone Powder,3,Mud Crystal,,,,,1.0,,,Workshop,,,
14405,Azwell Staff,32725,32725,,32725,,,Yes,No,1,Pure Copper Crystal,2,Ash Sap,2,Ash Timber,5,Monk's Branch,5,Black Stone Powder,,,1.0,,,Workshop,,,
14406,Ain Staff,64869,64869,,64869,,,Yes,No,1,Pure Tin Crystal,3,Ash Sap,2,Ash Timber,5,Monk's Branch,4,Trace of Savagery,12,Black Stone Powder,1.0,,,Workshop,,,
14407,Seleth Staff,47917,47917,,47917,,,Yes,No,1,Bronze Ingot,2,Ash Sap,2,Ash Timber,5,Monk's Branch,4,Trace of Death,12,Black Stone Powder,1.0,,,Workshop,,,
14412,Kalis Staff,53656,53656,,53656,,,Yes,No,1,Steel,3,Maple Sap,2,Maple Timber,5,Monk's Branch,4,Trace of Violence,12,Black Stone Powder,1.0,,,Workshop,,,
